visual_reference_id,disease,group,tsne_x,tsne_y
vr_NmPqm6M9WBMnyBJHSAJz8lEw,CKD,overlap,-13.365084,-19.795635
vr_VHf4Wwpwdd-1Rgi3l6Lqtbsc,CKD,pure,1.8703457,0.9662713
vr_AzvrtwG69QF1nCye7Bg_LOsx,CKD,overlap,25.524757,21.363367
vr_CsyGHm9oLM29p0MxekUEWa_Z,CKD,pure,15.047043,-21.117065
vr_zP2gYiw6LfunYlYfs6afysBJ,CKD,overlap,-39.408707,20.854322
vr_UyQw8HmJ5epeglqIdzNKFFAO,CKD,intermediate,9.418302,15.35076
vr_azD8Vc-UkEP5Kh7fGVtjhe91,CKD,overlap,-15.288403,-24.729452
vr_gtkLXy3XBJ9A0CnkBXc_eh8m,CKD,intermediate,11.128422,14.713126
vr_eCUejN6do0DdR5rWhX6E0dBQ,CKD,overlap,30.334852,-0.54610705
vr_eFuPFW2FHiLBp50nvjuIJ3-c,CKD,intermediate,9.820067,-18.037336
vr_3K1RfPX-Vg0tnb7aBusRQVLl,CKD,intermediate,41.63596,-24.900137
vr_3_u8sv7o3z_jdzGnAheW2LkZ,CKD,overlap,-18.431662,1.9552597
vr_zRPwqWv_n-MOR2xfWNzRnnTO,CKD,pure,34.711853,-23.150282
vr__SszDtM5f8-xQ203AE3jRYpI,CKD,overlap,35.36012,-37.58698
vr_uAXc2cwECvBaci7Smj2uqqBZ,CKD,overlap,36.220432,9.450095
vr_m2tuNeoaMHkuLIyl4xl-vEVw,CKD,intermediate,-6.794381,6.4325333
vr_iPqCeHYuBqfNlEwnEzLNTDU7,CKD,overlap,-21.30955,-0.4005519
vr_tK4NK_dW3YC-cXaA1N_0QkP1,CKD,pure,17.221445,-15.057802
vr_nzkVgrNCUpQmmGZM3rw3SzHb,CKD,intermediate,11.647122,-24.950596
vr_Vvd58_DVeJqBmRgZ4LfjAwg7,CKD,overlap,-38.069416,-5.70109
vr_SysI4fy5OjYeRcwpfeXnZHVB,CKD,overlap,-26.891459,-4.8210564
vr_zk7C_deR9N0Qo54isF3yLwYU,CKD,intermediate,19.321596,18.910036
vr_VoXLg961G36dhlA03ZQ4hF3e,CKD,pure,14.452263,-16.117352
vr_kdtQtgUr2tcSUd-L3eEDTO6s,CKD,overlap,11.21399,34.57528
vr_sWBvmHSbtw5VoSoL9048PEFP,CKD,pure,-2.240866,1.6415247
vr_bG48tXFX-Ct34ehIqnktr9bX,CKD,overlap,-1.5869887,-42.118923
vr__FLBp9kCtiqMDfp_SzlGH2n_,CKD,overlap,-10.661668,-21.83863
vr_FvcGvio-uzEKSCdMJnoCqtOM,CKD,intermediate,-18.194952,9.907738
vr_582pc6lHaQEHJkDLxo_H4lFQ,CKD,pure,21.01452,2.2862232
vr_odyC9v_J2pb1hLY6crBByKWS,CKD,pure,12.657314,-5.693813
vr_aHq3iXX3CQox945eLHaNaiYm,CKD,pure,12.494668,-6.531539
vr_-OdqWr3QjY2f-8IwJb9f1b43,CKD,intermediate,15.937689,11.281565
vr_l0NgEJ2H44MBYaGRaMLG7VxM,CKD,overlap,-16.092445,-16.225925
vr_qPSFo1LsnpYFpMhgO9Oneu_7,CKD,intermediate,23.885433,-20.471512
vr_X2W0ukDbCdOdEl1rx5MmgHzs,CKD,intermediate,21.105404,8.172003
vr_j02Qg77C_CLy2JOxs5S0FqPF,CKD,overlap,38.68038,-28.73829
vr_YfFrrWuDIyXOLnMOqwaQtJVt,CKD,intermediate,26.971739,-31.505806
vr_EmzVT_4KIMJOd6OK7Iuano8L,CKD,intermediate,10.144663,-3.2902584
vr_T6sEvD9-kc3ypknXJ64rD_1O,CKD,overlap,25.587757,-6.7099795
vr_M2bYFTFebW9zsgEBkQsqrzkg,CKD,intermediate,22.986593,-1.0924362
vr_Etd5IjJAYa63qXtsKJ6hQIoa,CKD,overlap,29.6511,18.944347
vr_plTW5a00dLsIREf7dC6RriZX,CKD,overlap,-33.873394,6.47699
vr_uIedrrak8KXJLcFfEkZ_5e9f,CKD,intermediate,-3.0585377,16.641144
vr_4KdSSKrek4O6J2xW0BpfDcIW,CKD,intermediate,18.029366,6.4803796
vr_qr3k4zPK_CP6uk0MBSKzuCMr,CKD,overlap,31.215714,7.11433
vr_pRgs7FRLS5KYfmf4--C6I81G,CKD,intermediate,41.470837,-24.09784
vr_PA6-N9rOrY_4Y3CobBPa9iZx,CKD,intermediate,31.672096,-22.03031
vr_9RdNGF6lRA5Q_b6a9jhdZDpE,CKD,overlap,15.720119,33.76939
vr_ZKgn_gmf8eAzdyeWj8sQW7Uh,CKD,overlap,-26.580822,-15.997803
vr_AiakNryC2ojpf4-CVxq8lFcj,CKD,overlap,-9.864818,18.650272
vr_Z2bNxJJzegdc0FFgWKrBYFkj,CKD,overlap,-29.506287,3.1068845
vr_oSvOQ2-fBdRx0wavL8abl0Se,CKD,intermediate,-8.959527,6.4615836
vr_7762ftGMtYUJGje-U_JL1Yni,CKD,overlap,-22.3361,-13.790237
vr_t-6GAOFmkTqNnaGU7n8VxH60,CKD,intermediate,-13.27132,-11.504345
vr_JV015FBDhmyz6kzNFWBE75RC,CKD,pure,13.45955,-26.695368
vr__kWTmK-LAtLblTXvbuUXxDKc,CKD,intermediate,22.270805,-11.793096
vr_BQN_N0D0aFp_MN-BcvQZS3gP,CKD,intermediate,13.921173,-26.71644
vr_XfR8LLFXPWkHlfK7jicwL2Ow,CKD,intermediate,5.3646417,-19.081728
vr_-UJsoOoAHCAD3RB0l9JfxqNF,CKD,overlap,21.459032,-51.168
vr_oZGsYjW3dS2f48T4bqYI97PH,CKD,intermediate,3.0107508,-19.901644
vr_VGohF027c1IOselYDb4RpVi7,CKD,pure,-2.898338,-13.222632
vr_2dV7R8kE1O7kCvgi0wo3NgCD,CKD,overlap,13.272491,36.16046
vr_G-Q4uZk8J92VwpV0L_CgFpTQ,CKD,overlap,36.506176,23.297987
vr_-XoXc17LiZ0xlgctdWSFOwvi,CKD,overlap,-15.180847,-38.79166
vr_ipimuZ7hTBp8-64I6mSwanTA,CKD,intermediate,12.191347,-25.963167
vr_Lb9maowWZzxJNTV4h5rGPS3H,CKD,overlap,40.416813,-41.063934
vr_P57PhbbUU_BGslrlNbC6fQSB,CKD,overlap,35.842598,-37.36412
vr_sAFoAkw4uF0qx_KIMNnUbAeL,CKD,intermediate,9.819672,-13.376577
vr_mn2vJAfd1mGqr2Zw7wF0JSlO,CKD,overlap,16.701908,-47.85837
vr_dPNpuu94KgnBiTJukp2unv6Y,CKD,overlap,-12.880957,-49.646034
vr_3bkJdowVn_T6V8yPUAcL27TB,CKD,intermediate,38.359848,-23.19003
vr_X_eUbT_BR6IweDB8KcFlAb8G,CKD,intermediate,4.635818,16.556358
vr_0RsCTfl5y3uk-0kd_Ay0UmVv,CKD,intermediate,10.064617,-24.403625
vr_37Zvlk_P3jkQTn44rMOcdmoT,CKD,overlap,-21.919243,-40.182697
vr_LL8Ctz1yIc2wK4cyw5w4sZ23,CKD,overlap,-21.28657,4.7194448
vr_f5jRvoQUPfOiC_Da6BJY1FtV,CKD,pure,-9.071296,-1.8846374
vr_cMmEzTDu4Yw4Hnp2Vhf9cvrO,CKD,overlap,12.491118,20.156725
vr_JnAnzJCCFa592S-PWS7qo2fI,CKD,intermediate,-19.02691,8.282841
vr_KwT8A5QYiZvTy5BbZ711Fv1_,CKD,overlap,-25.773087,-12.049671
vr_8rnindywzVrKRQ3_z4JIwW7D,CKD,intermediate,-8.899063,10.839213
vr_3IQGSv_NqsyXSppexv2JqNhr,CKD,overlap,-27.47413,-15.845075
vr_E3tugSXjmSrlJ83RSommDqZa,CKD,overlap,-24.576525,3.1613655
vr_xIBmfEUPcw_1zFSp6bERcnWj,CKD,intermediate,24.760178,8.633692
vr_vY48cKwsmKuS2rpRMjXPFDF-,CKD,intermediate,16.931175,5.452184
vr_vM_NbAtvZPpEyJ95bqZqM9ia,CKD,pure,8.935755,5.741516
vr_kari3qjsvUE9nQatyWbBmPE2,CKD,overlap,60.206684,12.132614
vr_qxzypj4PQOlufE_TDfxro_Ol,CKD,overlap,45.086212,0.43102944
vr_rL9HTjBJdqem0YX7SU8QqePK,CKD,overlap,26.195614,7.1863375
vr_oKtW-5JVz1uGjZyQy2kIy0GM,CKD,intermediate,-11.171243,11.365316
vr_D1KWyUzCwjJzsLjeabbGy0Mq,CKD,intermediate,18.307346,15.85125
vr_crHXOEOvwMct0bHKnkFmD4w4,CKD,overlap,-8.400226,-22.731554
vr_oVkaXwt7rpAhd0ldCj3I1Pju,CKD,overlap,-10.496978,25.276485
vr_Nh3bHHu5xkVFuYpugA_DqX_U,CKD,overlap,40.662987,23.326176
vr_stU7frPxDe4XNufe64oi9mti,CKD,overlap,25.77763,4.268627
vr_Mfd0_ylh1dSspvrwj_UO9K-8,CKD,intermediate,24.024853,-17.23732
vr_h8ldn35g8z-NLu9ztsvQerFe,CKD,overlap,-8.165718,-23.840609
vr_SsR5OmvrxojZciZ-fJ3TNUPP,CKD,overlap,24.452274,17.284447
vr_f5uidfE1JdElQKOluOxwez02,CKD,pure,26.353777,-27.532122
vr_BoeWOvGSLZqVvHMjGp_8vAd8,CKD,overlap,27.09595,-12.627055
vr_M_o1HI2Ox11ZGdwZRgyfBheJ,CKD,overlap,-7.6585736,16.593575
vr_wAoL8020XC5Qm_XAJUy5xLkA,CKD,pure,17.090302,-4.5617504
vr_iW1sT1xCC-JmzLvWmpr8fyM1,CKD,pure,-11.192754,-12.459873
vr_oHFQx72Lay-qUnuA22qWH541,CKD,overlap,-12.586753,1.4973013
vr_MMl9QLT7XUZ5PR974-4DD0qd,CKD,intermediate,6.247775,-13.419356
vr_PjjstBLsVkvtU2qU3HIRubLc,CKD,overlap,11.613499,26.490467
vr_E5e4NbDXBV8sPrmvYeJudBWT,CKD,pure,12.977836,-17.453087
vr_QMYhXoSoY1JQnMZlAWgc9eX4,CKD,overlap,-13.950148,25.901968
vr_6pTPL8aWbzgvLKXA8BVvDzls,CKD,overlap,19.27711,34.13043
vr_HBtJ6fZHVejThZYuzfvXF7cp,CKD,intermediate,25.878618,25.705221
vr_bM3DpND1R8nBjVclTbQQUnJ5,CKD,overlap,33.01815,-40.061
vr_d0TXL35Gh2noF1cSRiAmJLId,CKD,pure,-10.2650385,-11.922882
vr_NlPabfRIAp_p8T0PND8iumZK,CKD,overlap,29.047237,31.09912
vr_iqxmvXnP1BHd-3bwoyvjO94A,CKD,pure,13.417861,13.264445
vr_Zx7m9SzeSKXL9BdwwZnWM4Os,CKD,overlap,16.19042,50.471096
vr_-2VUm_6PT9mREr2jr10V97nE,CKD,intermediate,10.524018,-2.370611
vr_z5g3z2CB2T9p5ZhsEa6Vv5Vu,CKD,pure,-11.733296,-12.8146925
vr_r-dM4H4orzSzLsWXzNgklYBB,CKD,pure,10.398202,12.174007
vr_0BhIRsB6ynDJDHymKmHM41is,CKD,pure,8.551097,-0.56941783
vr_zwDxEF8LOLXqbm0r_nsndOXe,CKD,overlap,2.5626066,-18.414595
vr_1O1a5UA0TUUXupa3swfufD7n,CKD,pure,13.888535,-8.72143
vr_Z40afGwi1u119R97jXej6ruT,CKD,overlap,-0.44076386,-32.6878
vr_2haUhnSdqiZFc4TsLnmJoZ47,CKD,intermediate,17.672235,21.481936
vr_YSAxGIDeLdGtiWiBwlRw8UM0,CKD,overlap,56.64096,12.411464
vr_68_oWXgK1cyiiG9kZSVCLAh1,CKD,intermediate,9.912469,12.798068
vr_afGONAu4YEUpXRxy0nL77D2_,CKD,overlap,21.923717,48.398216
vr_CYETXQKVUP91aNQSEJiarR1V,CKD,intermediate,7.60409,12.672655
vr_mMbemoK0GfLYzcfvyXunFfOr,CKD,pure,-0.48879206,1.9806556
vr_0eB13i-q86d4EGZc6XPVavqr,CKD,overlap,44.719913,-33.382835
vr_-UeILMcw3ya6AE66QhaH-Ub4,CKD,overlap,-3.7291842,49.537704
vr_W3zo9uEEhi2qiT8Fb_AyuOqO,CKD,overlap,-3.1594565,37.934654
vr_oX9cRJvOpUUAuKBgsRjkLvuQ,CKD,overlap,30.485706,1.0919558
vr_QhY0pv-c97lWGeLF5l7cA-nv,CKD,overlap,35.11497,31.201813
vr_VnPMkfJ8N-Q47lt3GMdF1z4F,CKD,overlap,36.779564,16.722971
vr__aabE58rUlbEZBqAmn_zsu3k,CKD,pure,-11.052216,-15.67904
vr_ACbrlOMX2kRGweF3C8-3LOgZ,CKD,intermediate,18.781778,15.364461
vr_rBzK5jjHQrgdBDbE9c6EF0Zv,CKD,intermediate,22.284723,7.689513
vr_l_BavbTlVH4uR365RPpWrguh,CKD,intermediate,43.481907,-16.146273
vr_cP9QWSiyIefZRvVSuEOCGHc4,CKD,overlap,26.708494,16.987116
vr_ez3wSoAdKYu38SSDumaWnrc5,CKD,overlap,39.39444,6.550094
vr_LZ0TbGohxC24FDm3TCu95Gyt,CKD,intermediate,-4.6481824,3.3496501
vr_tHBUx1k0i_kv9-Y2FLUqzYfm,CKD,pure,20.841747,4.57439
vr_wxIO5wa3bHjnFmIaxMsvam2I,CKD,intermediate,41.89054,-21.794077
vr_G_ZgxpWSDoVtVD4v1xqDv6Jy,CKD,overlap,43.222527,-32.562733
vr_52-jEQ3SBM0YA3Fsusp4LEqC,CKD,overlap,34.564693,16.716103
vr_0YqgjZVFm6nvS_qo7OL7E7sK,CKD,overlap,-8.22664,44.92192
vr_wnCC3KdZVlK4NIsUeBwolHQq,CKD,pure,11.730641,10.043377
vr_6E5I27XUGhGk3o_iHbpYLuAL,CKD,pure,-5.3224916,-12.527115
vr_AGTvX7af_aNGZUHdTxBXwZ2b,CKD,overlap,-2.4743826,-49.614883
vr_97V7QRr937faufKxDsDelbk-,CKD,overlap,-40.876747,13.625269
vr_boeAeCY9C9A7ManXkz3lexdv,CKD,intermediate,11.827162,-22.71328
vr_0N8g9LXWjGc_PvI2hCxVndnu,CKD,intermediate,-7.131499,-5.5214787
vr_0aWNmmYn7QnnW2ACKt72z5V-,CKD,overlap,33.01392,-47.493515
vr_HHiTu2VP5ja3gJMwhJ5eyorn,CKD,overlap,54.81382,-6.4133735
vr_XRwcBQTfIlBluD4wLWLiA0cl,CKD,pure,3.0482671,2.2834094
vr_enkdBmJ6agOcEfWs35NeF5xj,CKD,intermediate,30.64001,-23.332874
vr_W7HsHIxnh0dfIj3gvtmxDuzW,CKD,overlap,31.787321,-47.297276
vr_CM9Zkey-ch_S9VjHlFXzNC2K,CKD,overlap,53.853565,10.809544
vr_W8ESyVKSTyiUCMfOdJHyV1yn,CKD,overlap,45.017624,-7.2676177
vr_oQ3QT_2JDWchadcl3BxY7bpQ,CKD,intermediate,21.831493,27.716196
vr_yOfUUV6OPDYjmlU3YW2AquuT,CKD,intermediate,25.61432,0.60865235
vr_JhljohgV-914f2k_JrW8_AxY,CKD,pure,-5.6485333,-1.0239533
vr_bDxG0bNDrK3FEKxld0FSIbuy,CKD,intermediate,29.238508,-36.785313
vr_XdawhQu0a7FoWxgY8IOPg9pj,CKD,overlap,37.028088,3.361564
vr_eAdUzKI7Ok8iLwXx5L6GGfrl,CKD,intermediate,33.27674,-24.72455
vr_6EZNhpf0yTFWJqTIRXKYzK_A,CKD,intermediate,16.887762,10.584428
vr_15t2BRy1vnloJkI7yk2m7DXr,CKD,overlap,1.4395252,-18.861963
vr_I-k4WYpWIkGThwAeCHxgJDtB,CKD,overlap,32.710655,-11.479068
vr_zJjbAov3YeOlvwRhJftNd0k_,CKD,overlap,57.006588,18.96098
vr_TEKU53PFTgbVv2s707NqupAW,CKD,intermediate,20.726768,25.656523
vr_EV7nEu_BR9gtJ3w1hybKfmo5,CKD,pure,14.15197,-15.738384
vr_FTPC0WAEFaC92TfMyncQa_IK,CKD,intermediate,-6.8999968,6.0982065
vr_sjEWlT519FSx4hUS8yLSRaqd,CKD,overlap,21.593443,-51.513004
vr_NrmFG3UsypdjYsQIU5MNvdCM,CKD,overlap,32.53476,-12.373904
vr_g6JX5vRP6tuPjtKYjPSGBnL2,CKD,pure,34.412014,-18.502403
vr_ZcE5Njsx3P0YWDo_e_-6PknO,CKD,pure,14.023601,-11.442691
vr_Bgw_p_4eU80xbnaNPig-I1i3,CKD,pure,9.763489,6.672891
vr_6r_UU1cyrId58s9h5pb6wjUF,CKD,intermediate,16.22166,11.129629
vr_5oRw0IU1MmJqViobYGujBKys,CKD,overlap,-23.258224,10.472141
vr_G1o4JuO-W5xqTGVwsowQw-cK,CKD,pure,8.650734,-6.0727005
vr_TYjdzXnDYZkwlNm2D57ypye9,CKD,overlap,54.79816,14.406636
vr_4yvy0Y99gXxfj2Dbt2XJl8H5,CKD,overlap,-12.93722,-30.402058
vr_LhYbDz375wmRjg73kiMhB3JN,CKD,pure,2.5843992,-5.527142
vr_G_yFtN5B05F0Yq_IP5hefsRX,CKD,pure,14.070933,-16.031202
vr_o7woxMZ_s2U7HY4mtsbobwWH,CKD,overlap,1.1645317,-31.592634
vr_9yjEq8J2xWu02JP5updNKV6t,CKD,overlap,-0.7888929,20.061277
vr_Fg1IGbdawS-83FfgZniyD6I9,CKD,overlap,-25.356697,-19.768913
vr_KWOvE8G1h5lX4U_mJvfkcpws,CKD,intermediate,3.382158,-4.2663274
vr_MqrGAhkKxIu8UeEjvnIAP9QI,CKD,overlap,39.984406,6.5452957
vr_W0C_qT3XKy16kowjmUkPclUR,CKD,overlap,8.478821,27.690882
vr_maqqSoTxwV75sATGZCEYteZ3,CKD,overlap,0.2637192,-18.764091
vr_39PeHG1Ie_S1yI5Aqrajq-ad,CKD,overlap,50.268932,15.311807
vr_b1GodPO_QnwacAfFzHDp0LPI,CKD,intermediate,26.262129,-35.74144
vr_G_QjfcEqujGy2OPOny9kiQ7J,CKD,intermediate,-9.859913,-20.435944
vr_qZ_o3wQgPfcHZSiZAXcclHR8,CKD,pure,12.139947,9.323531
vr_1JDbdm-Doq218ig-42KzUY63,CKD,overlap,-18.116184,11.360804
vr_TtHJfgcxrkBFTmjL4T0Fd0Ht,CKD,overlap,21.057377,-33.581276
vr_PMviFpcBT8gZlzzUPlDtMNS2,CKD,intermediate,14.09436,-29.952402
vr_G-T5lv7njTFVc-ooZ8OtoYQ8,CKD,overlap,-23.8889,-7.1054816
vr_kPWvqnEBjxyNowviNlyh63fB,CKD,pure,13.513793,-5.0004234
vr_EbZiBRu5lT3bwNAwsaykUNbH,CKD,intermediate,24.112898,-1.5943965
vr_BftxfNZwv0rW5o2xe3l47uTY,CKD,overlap,-37.92293,3.7537413
vr_iG5xIsZGZ7V7e2Y2UKbdIoSj,CKD,overlap,45.876526,-2.034678
vr__0M7eHxyv5LJOnziPTfpTtae,CKD,pure,14.116154,-8.954896
vr__5QSfq0boUTQyY8kc7JKZU4-,CKD,overlap,-2.350553,-40.622604
vr_HgjeCuwAFHE6yt1u_c6yTLEj,CKD,intermediate,-18.16172,10.104444
vr_p4IqL0wmrlZ9mgBkaLWvGnZx,CKD,overlap,26.259789,23.607628
vr_dM4XdjyEt3F6axMtzfQ-MXCq,CKD,pure,12.9372225,-20.053919
vr_363yBoBNdGFIssBIMUbfUKa0,CKD,intermediate,28.154772,-24.501045
vr_fhNfczTTFhE_8zonvOaMUwXr,CKD,pure,-6.0801706,-0.93721294
vr_B-G72r1IN4AfYq16Kg77fomK,CKD,pure,14.212646,-19.815474
vr_iCu_R036AMF5Gc2pLwa3mFzQ,CKD,intermediate,9.576842,-22.924053
vr_J5KajveezazZ2qxbAnyEjKZC,CKD,overlap,7.879344,32.689575
vr_LcLmzcyiSUssEfK2VHPnVGBD,CKD,intermediate,37.02659,-7.50173
vr_p-Ntr-_gTvUthdVjCdjuRbmC,CKD,overlap,-11.1583,25.296112
vr_R5Gwt--SX1OgUu8G4RswUWxy,CKD,overlap,4.589688,27.765255
vr_F-0mTpIDE2cLY0OrLYvFoUsR,CKD,intermediate,21.001114,29.071856
vr_PMAYGFj_j2CfLrZAroO-MOjL,CKD,intermediate,15.640311,-30.656487
vr_sapwvpKIqhwIAucwWOUDz5oE,CKD,intermediate,42.905922,-18.128986
vr_pOZPLk2XQ8up_omDoC9bGonU,CKD,intermediate,28.744427,30.685724
vr_CufcSk9KlvjzYWBK00w0oez5,CKD,overlap,21.37692,-4.261454
vr_MZ7K9l2cWqTFvpfxJEBC2gj7,CKD,overlap,19.740444,-42.91626
vr_Wsamas2hqvxM3JQYqbb6_lCq,CKD,intermediate,30.177488,-34.557224
vr_28v2M-LdV1ItJrTUpW_4AM8e,CKD,intermediate,11.610896,-21.904243
vr_gIXWLF_Wn38aw5PQIMTpgYGD,CKD,overlap,33.049206,-4.735239
vr_yHH9m9y_Eg7HUtc0QwdtKN9J,CKD,intermediate,26.227633,-23.32411
vr_psQk52oZ8aDUqkpx1wh0KeJi,CKD,intermediate,26.063421,-17.968168
vr_erLNplLkhXPMhjviUZgofMIc,CKD,intermediate,12.589282,-21.510483
vr_H5hugx9pRg93XEJqwzMiXX0k,CKD,overlap,18.944178,28.010973
vr_3HrtSNtvdDg2aQPyOkEg6W_F,CKD,overlap,21.56496,11.326135
vr_XyWEBrLLXT751C4le0NF19QE,CKD,overlap,31.205952,5.5638285
vr_ziKFZmTcy8QePESQhzXG9qqY,CKD,intermediate,6.7579303,-15.81391
vr_xNdffmDXOwkigQ8ZNiPraD_Q,CKD,intermediate,17.85606,-1.1656641
vr_zVoK921txbBwrRq6gXp-bojU,CKD,overlap,-16.18214,-41.1448
vr_SAubdhs9wU3K3d60EoNOv-Du,CKD,overlap,38.23673,-48.76688
vr_qdizLlfN_2Mfpoo4WpjDveWY,CKD,overlap,-16.625149,-30.674158
vr_O8b9ry_5ZOLzg2XReSKFKJqB,CKD,overlap,54.28919,10.7399645
vr_pvv10RzFprDNpKAI6TI0EsDm,CKD,intermediate,5.0690846,-3.1626804
vr_rW7cwe7cNKok6vUy3LZJhMbg,CKD,overlap,50.784286,-29.62603
vr_aBWKY-hNz5JnVX7fGp2LNcjL,CKD,pure,4.7564454,3.418599
vr_E42krJVF-RMnF8gHheAD-mQB,CKD,intermediate,2.4640183,12.086637
vr_wIlSxkRoGdJt2MSbVR9z97dJ,CKD,overlap,-8.217895,-48.668945
vr_fGwdLs9I5X5JyycoB_vpiN-F,CKD,overlap,-31.590435,-32.994125
vr_8wr5zmU-4SH9WSGFGM1GkiFw,CKD,overlap,26.27715,-50.654785
vr_9xWu3vDdFSJOgb17vmCVeM5M,CKD,intermediate,-2.986558,16.865858
vr_knkUJi9BRRS6xqZ57AddOe6B,CKD,intermediate,-9.9316435,8.322121
vr_52-FCa_sl45iCdBb6JHLtkhn,CKD,overlap,16.70936,-38.312824
vr_4satw-62RQlnj3axfPmALuXK,CKD,intermediate,17.936594,11.714232
vr_sOKFWx-Jtr-XgNyIK_r-9yq_,CKD,overlap,37.876434,32.473705
vr_m9uboFyPGtTxtST522U810_k,CKD,pure,15.151316,-11.780766
vr_B4LlOIdbiDXk3cDmeL6EV9rf,CKD,intermediate,-2.2487683,-5.3328404
vr_OJuwnxBq-oU5N4edml83-nfM,CKD,overlap,-27.778507,-8.9161625
vr_v_2wvLWRFWX4ZCry-SK2wgfR,CKD,overlap,42.30854,-13.461558
vr_3mb20d_SgjsY8qaj6J0iqw3b,CKD,overlap,-5.73898,-27.423761
vr_greyHDEe7c6c_zsrXU4dUAz4,CKD,intermediate,20.108063,-24.280382
vr_Vrx-oNaHIROo_4MZxNBOkGMO,CKD,overlap,26.015789,33.041634
vr_-NJfRKISJqJvfaNOeSjvLyh3,CKD,overlap,22.457254,13.742705
vr_ibpsWF5UgbYWtDYgTAHWTpNk,CKD,intermediate,32.40486,-18.238905
vr_up6SxuIZ3ePLT8sfGh8W8FXo,CKD,overlap,30.182484,0.72431403
vr_30BpV5EQ0eJ96Rut8Zlmc3AE,CKD,pure,11.337031,-15.434417
vr_-hmtTxeP7ELQw4JVm8kT_D1Q,CKD,overlap,38.482582,-11.449482
vr_IRRsYVGiVHZCfD1uiiS-ZUye,CKD,pure,13.7672825,-19.952183
vr_n_-oatVREH8rVcYaVN2WN3x_,CKD,pure,5.208085,-9.256434
vr_TQ-u5YB8ISb2W077PZ1zbR0r,CKD,overlap,4.524775,-35.603344
vr_VjxoZUUNd4zDgQ8rhcrpYaok,CKD,intermediate,19.446117,0.60819364
vr_xnrBlnlWPKACJMC_CZstkzgW,CKD,intermediate,-3.6392336,-9.555568
vr_d0Ucq9AvEsa-oCgtCgk3H8EY,CKD,pure,12.695636,-13.236204
vr_gNmrgKxGe7baF7UnNXrzs6bP,CKD,overlap,28.210693,32.18266
vr_u0dtg4ZhSwkFSj7FOzMvIE7O,CKD,overlap,-25.426237,9.183009
vr_MBoH310ToAz3KGaksk7y_ZRd,CKD,intermediate,-13.050453,-15.349841
vr_xvcbZQsYvakL1m_YL9UvWyEj,CKD,overlap,-5.827809,16.915266
vr_1Iy-vQnceyt7kspOk2Pvmx7b,CKD,intermediate,25.650646,29.144676
vr_w8OF7AX8SpaOYTwOQ2Lu2alB,CKD,pure,43.233803,-24.199436
vr_QaNEza1A8xcc3j9jgtNj9ETd,CKD,intermediate,27.233807,-30.104406
vr_dulbtcDS41qEkp5IeRmAOqoc,CKD,overlap,-19.143442,-11.7891
vr_eb_9PB2eAXhSd1I0e6bxy4GM,CKD,overlap,25.370895,47.358322
vr_Twe1yV5ZHCXegPuhZQrvZpxf,CKD,intermediate,14.096557,-28.309532
vr_zOME6F9RHQzkNmCmTEF-OfNa,CKD,intermediate,16.098873,15.814532
vr_vADn-Mb0_HJZQq25XRlT3DSd,CKD,pure,8.443714,5.935264
vr_f1FMB_HScdAOsmXOljlIJbdx,CKD,pure,16.115707,-8.840731
vr_ohQTK94vd_beYhf98800W-lD,CKD,intermediate,4.8980184,16.795046
vr_xMS-nMqaxhegPWLLBNjB1ZvI,CKD,intermediate,21.37506,26.230198
vr_zHg-8duvBygRHPKc5c0srThD,CKD,intermediate,7.8363533,18.392977
vr_NE0gYJhuXQ4ZHHmS6hz4vlsH,CKD,pure,12.075561,-9.640403
vr_OmNgOhbH6XI5NlHghnZI1X7Q,CKD,pure,34.38361,-17.87472
vr_dYg-pFP9uspA3OEtTO3DO4WF,CKD,overlap,39.99631,1.8560287
vr_RXjKvCxSZUkDmWtm1yehc5AR,CKD,overlap,19.345568,-49.913937
vr_f-gpn3O8tOTqeZ7bvUvd5ofq,CKD,intermediate,40.065,-7.4519563
vr_NtSX0MzR8aWwKPL35OMpjN0a,CKD,overlap,34.24751,9.302813
vr_6SwpZ5lT1LY_M3xeArzUbCJP,CKD,overlap,23.007277,9.798103
vr_9N-xQ-xLP7YGhEg7-j9UDzoV,CKD,overlap,-40.020535,15.293094
vr_LdGaMNohJj1Tbw6xRR3t7Y5c,CKD,pure,0.053406063,15.101723
vr_gk6ZJOhOvW_-sTD4tfNJbeAN,CKD,overlap,-65.87738,28.959164
vr_1p5pnXHmJKT0PvANLaVf1829,CKD,pure,15.712215,-12.940792
vr_O8K2MtJd_P6STKzFCVENbBPG,CKD,overlap,18.773344,-35.66253
vr_nbGxHt4I0ym7CpSWZfMD3lza,CKD,overlap,2.8717065,-16.153044
vr_urqNVj3tiFvvlWKjz7fC2LjU,CKD,pure,13.197505,-16.340834
vr_xizLsD3_pZjIuwWESxm7rw4i,CKD,intermediate,3.690653,-3.838127
vr_zGk0k0vbH7mum9gpG-Tu7XLk,CKD,intermediate,40.12502,-24.615149
vr_EGjjscSVJy5GucfV1dMd7NSW,CKD,pure,32.7816,-18.059639
vr_TMjy6O9GON8OQ1wvNgxNwRwQ,CKD,overlap,37.890053,9.614045
vr_-4QRLrV3pFVqQtEvjibVU87C,CKD,intermediate,-2.312041,14.903603
vr_cegRAbKSq8bhtfxJx7b3wj73,CKD,intermediate,5.61194,16.18437
